Name,AMR,apol,nAtom,nHeavyAtom,nC,ATS1m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS0i,ATS1i,ATS2i,ATS3i,ATS1s,ATSC0v,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,EE_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,VR3_Dzi,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,SP-0,SP-1,SP-2,SP-3,SP-4,VP-0,VP-1,VP-2,Sv,Sse,Spe,Sare,Sp,Si,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,EE_Dt,ECCEN,ETA_Alpha,ETA_Beta_s,ETA_Eta,ETA_Eta_R,ETA_Eta_L,ETA_Eta_R_L,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,ZMIC0,Kier1,Kier2,Kier3,McGowan_Volume,MLFER_L,MPC2,MPC3,piPC1,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VABC,VAdjMat,MWC2,MWC3,MWC4,MWC5,TWC,SRW2,SRW4,SRW6,SRW8,MW,WTPT-1,WPATH,WPOL,Zagreb,y
AUTOGEN_molecule_550,96.188,45.33930899999999,36,23,16,5000.8388678352,9223.53564759667,10926.139495622603,15539.053584239817,17355.160912276526,16301.681514607457,15077.879042075743,14380.244792877276,12613.812062628878,291.65858899999995,304.300394,495.1867760000001,564.7172800000002,609.0016499999997,627.9857140000009,557.9964620000005,554.9529080000005,64.93152476303699,72.75475401999996,104.54160166509398,118.93032559784896,112.61113662369794,106.00004633003688,5880.381764070237,5607.974490151099,9538.686342019795,10741.347903808946,139.38580246913577,1775.9969073167622,158.28169233841237,79.50203325354843,118.21259150946842,159.6450463756794,6.941088972855624,79.50203325354843,158.11275849163357,79.40144134194978,118.10458786111845,159.5106950906142,6.935247612635399,79.40144134194978,210.1268569042798,103.75144792477958,152.12241769155585,208.77126865459635,9.07701168063462,103.75144792477958,161.80954551068703,81.21282242152853,120.21865902532036,162.82822884092695,7.079488210475086,81.21282242152853,248.64788147543692,121.43698190637537,174.66785391897665,245.380690745899,121.43698190637537,12.014425670385096,159.62939835853672,80.11189456811294,117.69848605989336,160.68086484728445,6.986124558577584,80.11189456811294,13.82343573711348,25.0,38.0,30.0,30.0,17.0,16.396976746569035,11.117723500579766,9.8142680386477,8.471310332737913,7.0159394768792005,14.016950872198557,7.502053399044287,5.611460003844403,25.160673519234667,37.05061908230154,36.211764705882345,36.66,26.287011377245527,273.6644065868264,93.36970000000004,222.8964598633333,310.8114620887517,445.7929197266666,222.8964598633333,445,11.4857,15.25,19.31653,39.22721,5.27241,11.11768,67.25669621392558,135.48810956883253,150.99788457315947,164.60752504759623,166.60752504759623,168.60752504759623,73.11429868745407,17.8112,7.92,3.983703033046627,2.3027,13.462999999999996,35.0,47.0,3.5263605246161616,106.97485697877975,158.02807874163358,213.9497139575596,9.302161476415634,106.97485697877975,270.3530788593628,5.523561956057013,4.795790545596741,5.652489180268651,6.535241271013659,7.411556287811163,122.75412253379484,3.9318256327243257,5.25227342804663,6.785587645007929,8.417814747435958,377.0175169760003,46.906680472871216,1188.0,38.0,120.0,0
AUTOGEN_molecule_322,131.5071,68.16161799999996,59,33,23,6474.720688835196,13068.90086027819,16201.921091128432,23052.791442611306,25648.355071017053,24386.465232970928,23004.727715739715,22558.86979425276,21907.61305912068,470.4009649999997,494.1423580000003,874.2225960000005,1059.123648000001,1070.1684059999989,1143.4066060000014,986.7713780000008,969.794388,88.18010052607383,107.8018900499999,155.97198485133904,180.39167180543328,177.09741273067837,165.89641153235638,9782.607924807377,9223.085799077797,17313.020429971275,21426.86651063518,195.1039094650205,2881.5509300028657,388.1648614851026,194.5296571736968,299.3198281048046,389.9434032048207,11.816466763782444,194.5296571736968,388.0460948289863,194.49165599598376,299.3255542483157,389.8554537902566,11.813801630007776,194.49165599598376,533.2245857063265,264.7928696602021,409.1626115830102,530.5398877362263,16.07696629503716,264.7928696602021,391.18062407681794,195.8134984368248,300.69963775540634,392.629146893717,11.897852936173244,195.8134984368248,655.4870727052603,323.5098226223331,505.15998746523474,649.0345135533231,323.5098226223331,19.06152136753305,392.2379410102832,196.379415612149,303.13628221967,393.81286464017376,11.933723170914355,196.379415612149,19.61515493576828,36.0,62.0,54.0,54.0,28.0,23.04539482762412,16.135361590784807,13.90161942450044,11.608965201965493,9.53840002572383,19.10744770502237,11.070830283056877,7.84294348071357,37.67222267453698,60.23925710123825,58.39607843137247,59.16400000000007,39.57581916167668,452.4224239520958,127.70070000000004,415.029623614462,596.3968974999583,830.0592472289239,415.029623614462,1078,15.43332,22.75,31.70665,60.90937,8.48001,16.13531,104.82258225136894,214.8813737015564,266.4725809782208,295.7917273972043,298.5466148993677,306.81127740585805,105.04535412177968,26.07407407407408,13.34722222222222,7.492195629552549,3.3450000000000006,17.825000000000006,48.0,62.0,3.80666248977032,243.9326814477897,373.2128815527783,487.8653628955794,14.78379887562362,243.9326814477897,403.5731749417865,6.044394119358453,5.1298987149230735,5.963579343618446,6.821107472256465,7.674617497364363,145.98259013550413,4.290459441148391,5.579729825986222,7.0707241072602764,8.660254034256889,476.1626612120007,67.81667892171365,3858.0,50.0,168.0,0
AUTOGEN_molecule_571,104.8646,58.178617999999965,52,26,19,4721.784812000001,10531.274304735927,13299.989238231805,18953.414202009622,20842.435782705223,20561.39661932044,19371.18772782013,19427.90314660888,20626.078285169453,392.5113999999997,419.3549200000001,724.0037280000005,920.7167160000008,990.2571240000004,951.9016880000014,799.7470720000003,878.6682159999996,72.4522395260739,91.87817171599995,135.47765979018806,153.55947583722525,153.59962156347024,143.34646577407415,8669.843381002973,8158.307689570454,15044.55129339048,19884.41504102893,161.13888888888886,2548.900664588921,221.09897999728315,110.85681591438106,153.98808548331493,221.9506283489315,8.536562628805056,110.85681591438106,221.1582244118903,110.88487209118236,154.0269131084603,222.0076602964993,8.538756165249971,110.88487209118236,296.75068872354336,146.68040634467232,204.7246575015967,294.9699639177596,11.344998612221524,146.68040634467232,221.50801181824184,111.05186073052374,154.2612059101038,222.3465293250814,8.551789589426207,111.05186073052374,331.957805401318,163.18557411519086,228.20606047592943,328.73366296021794,163.18557411519086,16.242597405775726,208.9235059041848,104.95845691641574,145.6523777299342,210.01712444696025,8.077581709498467,104.95845691641574,15.121300596336855,28.0,54.0,47.0,47.0,21.0,18.51829709012868,12.617723500579766,10.910050975621148,9.128422972664566,7.520609307125674,15.476190474576445,9.01723464055604,6.584857043294258,31.30634194992872,51.85142024763299,49.93333333333327,50.64800000000005,33.813543712574884,400.1963281437126,105.83320000000006,251.3442649857006,351.54478091613873,502.6885299714012,251.3442649857006,513,12.23333,17.5,25.04635,46.00362,7.01189,12.61768,77.99103491191333,184.30680655899027,237.5290123537557,259.40331533468293,264.1582028368464,262.1582028368464,89.477792536726,20.72704081632653,9.97229916897507,5.2992,2.816400000000003,15.063,38.0,50.0,3.58351893845611,136.49087321896596,189.58237287486344,272.981746437932,10.49929793992046,136.49087321896596,323.72636753382994,5.700439718141093,4.890349128221754,5.733341276897746,6.6052979209482015,7.472500744737558,129.35602606581054,4.04305126783455,5.342334251964811,6.838405200847344,8.427049641563272,354.21680945200075,52.82462091364091,1705.0,39.0,132.0,0
AUTOGEN_molecule_363,111.7909,53.54868799999998,42,26,20,4906.646258000001,10688.219770403,13100.459242363218,18697.713699006472,19993.2416972342,17634.879088799407,16911.396879350305,17362.278310140377,17266.98547625181,321.3895489999999,349.38412600000026,556.0658720000001,713.3651999999998,714.1944459999999,668.1942540000007,611.4616780000006,612.5907400000008,73.6942064775839,89.59226493999996,131.39954278484896,145.54490689364113,129.7040464781879,122.03036950273489,6718.929296054883,6614.616771242203,10820.738578098648,14573.600019881507,146.99279835390948,2081.413201997078,219.65951501577493,109.67005737881593,161.11400528162815,220.49726550058423,8.480664057714778,109.67005737881593,219.6296421661512,109.66117292214432,161.12062984017405,220.47498718749807,8.479807199519156,109.66117292214432,290.74572619043136,143.86272105606358,220.52402088269216,289.6980330670991,11.142232041042272,143.86272105606358,222.5071610338028,110.87989024777872,162.5246220571689,223.0678374265549,8.57953220871365,110.87989024777872,322.680327219528,158.96379971296295,247.72612278726845,321.04858281714127,158.96379971296295,16.746543661799393,211.7509486707337,105.49686803966316,153.01669975815113,212.5250464183544,8.174040246859786,105.49686803966316,17.113529956573213,29.0,45.0,34.0,34.0,18.0,17.76937394568524,12.79282633568371,11.152661883404564,9.436066150789785,7.784731520161904,14.610844216989618,8.580399275786506,6.220141459342553,29.21529615306328,42.18390386016026,41.00392156862742,41.35200000000002,30.98723832335332,316.4186934131737,103.75440000000005,286.5017147255215,401.55989750900943,573.0034294510431,286.5017147255215,636,12.71429,16.75,19.19066,43.40125,5.59428,12.79278,64.42912938452388,140.23850079918043,176.50316330567085,210.477331756708,214.47733175670805,218.47733175670805,84.62750418426076,19.322235434007133,9.467455621301776,5.093425605536332,2.6406,16.111,39.0,51.0,3.713572066704308,144.84103819188113,215.39676258383503,289.68207638376225,11.141618322452397,144.84103819188113,302.6441395174017,5.700439718141093,4.919980925828125,5.75890177387728,6.618738983517219,7.475905969367397,130.1892435770565,4.07753744390572,5.3706380281276624,6.872128101338986,8.46779284112111,361.10942319200046,54.098218693824975,1807.0,39.0,136.0,0
AUTOGEN_molecule_784,152.2179,79.98537599999993,69,37,29,6903.232292999996,15115.489773264517,19119.13637116569,27556.53255915296,31243.30328823191,29706.2961667033,28625.04297509618,28567.890553376707,27533.25424689124,527.8792199999997,569.1054120000002,986.7849680000006,1230.0113999999992,1359.1999199999998,1289.7576120000017,1127.0502679999995,1225.6772039999996,102.5185289551678,129.4346659099999,189.99244334588624,222.9706310212825,221.51870263626265,213.47281136160163,11181.16658583597,10687.176219056197,19677.196687543463,24856.078311516107,222.41666666666669,3468.778978653492,466.83678781467177,233.0957931985208,355.1082887457958,467.81362179150574,12.643611399770426,233.0957931985208,466.9745682571635,233.1636572784139,355.2074170770161,467.9486885192564,12.647261851871791,233.1636572784139,604.7968947361977,300.3548991153825,454.6449952331187,602.6151519203902,16.286895997848383,300.3548991153825,467.2947228118804,233.3246049477492,355.4561015332597,468.2613638115141,12.655712535446328,233.3246049477492,722.758168437528,357.5813449916849,537.8125148543215,717.9471468751237,357.5813449916849,22.747570732555747,470.04083034512746,234.447036629874,356.2354882696605,471.03140620898944,12.730578546188903,234.447036629874,28.640904844422664,41.0,73.0,62.0,62.0,30.0,25.61430892837648,18.10601938362316,15.871133133129096,13.6261724466418,10.947824678816406,21.438371084563578,12.441252764072791,9.227116072875868,43.560295542438496,69.18062636562283,66.77254901960775,67.67200000000005,46.33256047904196,523.5374107784431,150.00469999999984,490.06210427212255,701.9258609762003,980.1242085442452,490.06210427212255,1382,17.43332,24.75,35.87327,70.97312,9.30365,18.10595,104.60673865899408,239.4120688894622,320.4944690580027,357.7137500068761,379.223525011203,383.22352501120304,122.19445247618144,28.52587745389649,14.0625,7.8093450928879715,3.812700000000003,19.974,56.0,73.0,3.970291913552122,298.24860874873093,455.5525649300174,596.4972174974622,16.12154641885033,298.24860874873093,454.9046212730474,6.20945336562895,5.272999558563747,6.115892125483034,6.980075940561763,7.838737559599282,156.4369088140993,4.418840607796598,5.726847747587197,7.233455418621439,8.827468112520654,500.2423555040009,76.63914866165554,5278.0,58.0,194.0,0
AUTOGEN_molecule_735,121.18789999999998,55.230308999999984,40,27,20,5749.686086000001,11425.479162810929,13618.960044868458,20024.403130003942,22718.361023727262,21651.61724297971,20114.87600873605,17727.434673478972,14212.300134603904,315.0020749999999,335.2127039999999,539.9715480000006,674.1129480000003,687.4046170000006,661.2460160000003,605.8174600000004,527.0929860000002,83.74597176303689,96.16671602999998,144.47965382454703,169.6177143742451,163.4500305744901,145.742280210245,6202.636735181637,6107.9133577367,10128.206895952251,12827.401122520909,137.53497942386826,1972.8489067532985,197.7926842809182,99.17217073710712,148.70324794883567,199.14825747609285,7.37586138800344,99.17217073710712,197.6514582156676,99.11194301282842,148.6349314035956,199.0221688434346,7.371191438645725,99.11194301282842,240.55703532350813,119.19859526249016,177.29545463996868,239.8302415333344,8.882601538271643,119.19859526249016,227.4934197491561,113.55877414346352,171.93726354462012,228.13820974046297,8.449563323720849,113.55877414346352,237.4040292078328,116.81731388412152,171.65768610638128,236.17619862589672,116.81731388412152,15.483480647124118,234.5003703382739,116.62381695998582,177.68305383874176,235.0699838228141,8.706295697141263,116.62381695998582,16.84530909559725,30.0,43.0,32.0,32.0,19.0,18.965890847321376,13.024877143252588,12.07132361908716,10.08325518784083,8.90503325927013,16.515923478306952,9.676048351820633,7.849535950228103,29.87933706492976,40.69883466860892,39.63137254901958,39.76400000000002,31.99419700598804,296.7074125748503,110.717,301.3198843047317,424.313595344682,602.6397686094635,301.3198843047317,598,13.79524,17.0,24.22196,49.12652,6.2486,13.02482,71.57795805974958,140.37363033147653,171.59291128035017,200.122236293331,204.122236293331,204.12223629333107,83.2769438208057,20.28,8.788534342888047,4.451843043995244,2.785599999999998,13.925,43.0,58.0,3.737669618283368,143.24525344280724,215.903873347032,286.49050688561454,10.61075951428202,143.24525344280724,344.9609376296626,5.754887502163469,4.990432586778736,5.855071922202427,6.75343791859778,7.636752112435779,133.92292461547436,4.110873864173311,5.4510384535657,6.996681488176539,8.642062173462106,413.0156383960004,55.64722346794108,1866.0,46.0,146.0,0
AUTOGEN_molecule_756,79.8372,43.448273999999984,39,21,14,3831.0290620000014,8111.1730480271635,9931.785645530314,13642.121974994168,15812.971993590629,16279.899875932264,15600.699680337591,13577.900040869295,11066.740861552838,307.36126799999994,320.9950480000001,522.180936,554.4006279999998,682.778928,765.8032920000011,686.3332240000002,686.3434400000009,53.81724428728202,65.47054954000002,91.15615506218796,107.12745845199996,115.72116909594286,113.92314475588596,6504.952830343982,6104.2336783758,10485.40381918034,10636.243847396296,145.83333333333334,1828.6531275538853,148.60128904966717,74.47619339028003,112.72006249042128,149.54516660068754,7.12119840955655,74.47619339028003,148.6399510035577,74.49420331380753,112.7402082894277,149.58123489728982,7.122915947489992,74.49420331380753,187.9633231278592,92.59195658349252,133.34932651786113,185.9603329801681,8.855253951436573,92.59195658349252,148.73069382673333,74.5369804621717,112.7914828843318,149.663934093237,7.126854004439858,74.5369804621717,222.6097623965993,108.4933016352954,151.28142316639352,218.54355369615257,108.4933016352954,11.08704898732502,149.47506629137922,74.84653257775683,112.92984485224216,150.48963836242595,7.166173255353616,74.84653257775683,10.439182777296422,22.0,40.0,34.0,34.0,16.0,15.405412915006313,10.083248657969117,8.637478762341411,7.248553885316066,5.991364817418436,12.213030189526185,6.243969313434721,4.349044905413229,24.052701811520432,39.63510560815735,38.345098039215664,38.952000000000005,25.262439520958107,300.2435473053892,82.88280000000003,150.35301543063986,211.66690978177064,300.7060308612797,150.35301543063986,367,9.59999,14.0,17.0066,35.16423,4.74189,10.08321,65.01418009869614,133.05738872196355,152.09158651831993,162.84647402048338,169.60136152264687,177.86602402913726,70.10243455653978,17.355371900826448,8.022222222222222,4.260355029585799,2.1813000000000007,11.794,30.0,39.0,3.367295829986474,93.21993834204493,138.0910748171409,186.43987668408985,8.878089365909041,93.21993834204493,258.726294790884,5.392317422778761,4.653960350157523,5.493061443340548,6.364750756851911,7.221835825288449,115.89246366179948,3.80666248977032,5.10594547390058,6.616065185132817,8.224967478914584,290.1378904360005,41.92062275012434,946.0,33.0,104.0,0
AUTOGEN_molecule_788,123.37519999999998,64.26603199999997,55,31,22,6066.178534835198,12366.82569270264,15366.988854235751,22088.19417152686,24704.11782718101,23187.59308627889,22363.80590558675,21890.91889026219,21342.23627866587,436.0718049999996,459.8393260000002,809.5516920000007,1000.3356080000008,1018.345428,1033.0848300000007,963.0196640000004,931.8732980000008,83.85877071637586,102.8961214299999,150.7096200024901,174.20715942143323,171.06941373752736,166.2531848117154,9100.526978866375,8610.154046822,16080.679014332434,20360.17421949829,181.6039094650205,2708.604190729565,321.2000060042926,161.07890939192387,238.83521302757453,322.7593039170059,10.411590448935671,161.07890939192387,321.02690010612537,161.01435803209972,238.79561336051285,322.61664833257134,10.406988655889398,161.01435803209972,426.24142321726913,211.3793648500453,313.29989373801016,424.0944654867362,13.6804666286044,211.3793648500453,324.01217531353734,162.25725827907277,240.08807793379808,325.2517311671213,10.491991327971656,162.25725827907277,506.5525167306359,249.48078891225,371.4296466405192,501.4481636857845,249.48078891225,17.80252293385828,320.4574823628612,160.64990334041167,238.38532530489715,321.8714370444186,10.382949582078018,160.64990334041167,20.74500887761294,34.0,58.0,50.0,50.0,26.0,21.63118126525103,15.135361590784807,13.172570560382669,11.237180178082024,9.019011987979674,17.99209263337196,10.49348001386725,7.559608522311387,35.41559576633423,56.0207574654043,54.3215686274509,55.00400000000006,37.29702514970063,421.2396479041916,121.49870000000004,366.1553978065778,510.64341515730746,732.3107956131555,366.1553978065778,866,14.59999,21.25,29.65167,56.69092,7.97816,15.13531,97.07330111436453,205.85872545950977,260.590706258602,287.21989674169265,285.2198967416927,287.2198967416927,98.25404039847226,24.13494809688581,11.9234404536862,6.533333333333333,3.1454000000000004,16.966000000000005,46.0,60.0,3.7612001156935615,202.7537759589172,300.1034749524691,405.5075519178345,13.080888771543048,202.7537759589172,377.4869636153584,5.954196310386876,5.081404364984463,5.921578419643816,6.78332520060396,7.641564441260972,141.69060122523126,4.23410650459726,5.53338948872752,7.036148493750536,8.634264863002075,446.15209652800064,63.82014218954191,3020.0,48.0,160.0,0
AUTOGEN_molecule_339,119.0306,63.46403199999996,54,30,22,5826.114677835198,12150.434915738284,15185.04675183344,22337.007504691348,25455.10089210824,23463.146042723474,21650.05666364305,22442.13730656797,22563.33523795035,422.7200889999996,447.3120740000003,787.5650200000005,1006.3640879999996,1117.028418,1008.8011980000016,846.111602,986.6001600000006,83.21556671637585,103.0063414299999,154.71319757333902,183.11539724173537,173.49248166286648,157.46238210896036,8915.075693063876,8430.261746082002,15785.661322901282,20468.013812131023,174.93724279835388,2706.4371001575128,296.66563084570885,148.55877476922808,223.19013783014665,298.0335113312361,9.934450377707872,148.55877476922808,296.48279440934675,148.48920395294857,223.13771571544368,297.8811314842276,9.92937104947425,148.48920395294857,381.22562638217016,189.19250190753127,282.354351431305,379.194699578448,12.639823319281597,189.19250190753127,299.50708331137275,149.76228064547962,224.47689032880515,300.56130047507133,10.018710015835715,149.76228064547962,448.5683321365231,221.1328466598736,330.48107717115795,443.8174465104486,221.1328466598736,18.80773128616028,298.4859009726347,149.03136447727027,224.0614659834846,299.64098818576724,9.988032939525576,149.03136447727027,21.489259002112043,33.0,57.0,49.0,49.0,25.0,21.087211190881018,14.52920844090216,13.109267675059694,11.028067180691254,8.937061686640194,17.74698104972463,10.271860445552337,7.9857519425145185,34.70079666191736,54.6900946831756,52.97254901960777,53.60400000000006,36.816785628742544,413.0851269461078,119.84370000000004,348.1544457619244,489.9018271433546,696.3088915238488,348.1544457619244,819,14.26666,20.25,29.47037,55.38564,7.84112,14.52915,92.617329489499,204.1576413368079,263.64450963806365,277.2541501125004,277.2541501125005,277.2541501125004,95.52243633256596,23.168044077134983,10.744801512287337,5.88,3.086700000000001,16.379,46.0,60.0,3.737669618283368,185.8611480613741,278.5586313013223,371.7222961227483,12.390743204091608,185.8611480613741,368.6967369147976,5.906890595608519,5.068904202220232,5.916202062607435,6.790097235513905,7.655864017616056,139.87946957636376,4.204692619390966,5.525452939131784,7.044905117129371,8.656433258507741,430.1571819080007,61.677268172195205,2677.0,48.0,158.0,0
AUTOGEN_molecule_673,79.8372,43.448273999999984,39,21,14,3831.0290620000014,8111.1730480271635,9931.785645530314,13642.121974994168,15812.971993590629,16279.899875932264,15600.699680337591,13577.900040869295,11066.740861552838,307.36126799999994,320.9950480000001,522.180936,554.4006279999998,682.778928,765.8032920000011,686.3332240000002,686.3434400000009,53.81724428728202,65.47054954000002,91.15615506218796,107.12745845199996,115.72116909594286,113.92314475588596,6504.952830343982,6104.2336783758,10485.40381918034,10636.243847396296,145.83333333333334,1828.6531275538853,148.60128904966717,74.47619339028003,112.72006249042128,149.54516660068754,7.12119840955655,74.47619339028003,148.6399510035577,74.49420331380753,112.7402082894277,149.58123489728982,7.122915947489992,74.49420331380753,187.9633231278592,92.59195658349252,133.34932651786113,185.9603329801681,8.855253951436573,92.59195658349252,148.73069382673333,74.5369804621717,112.7914828843318,149.663934093237,7.126854004439858,74.5369804621717,222.6097623965993,108.4933016352954,151.28142316639352,218.54355369615257,108.4933016352954,11.08704898732502,149.47506629137922,74.84653257775683,112.92984485224216,150.48963836242595,7.166173255353616,74.84653257775683,10.439182777296422,22.0,40.0,34.0,34.0,16.0,15.405412915006313,10.083248657969117,8.637478762341411,7.248553885316066,5.991364817418436,12.213030189526185,6.243969313434721,4.349044905413229,24.052701811520432,39.63510560815735,38.345098039215664,38.952000000000005,25.262439520958107,300.2435473053892,82.88280000000003,150.35301543063986,211.66690978177064,300.7060308612797,150.35301543063986,367,9.59999,14.0,17.0066,35.16423,4.74189,10.08321,65.01418009869614,133.05738872196355,152.09158651831993,162.84647402048338,169.60136152264687,177.86602402913726,70.10243455653978,17.355371900826448,8.022222222222222,4.260355029585799,2.1813000000000007,11.794,30.0,39.0,3.367295829986474,93.21993834204493,138.0910748171409,186.43987668408985,8.878089365909041,93.21993834204493,258.726294790884,5.392317422778761,4.653960350157523,5.493061443340548,6.364750756851911,7.221835825288449,115.89246366179948,3.80666248977032,5.10594547390058,6.616065185132817,8.224967478914584,290.1378904360005,41.92062275012434,946.0,33.0,104.0,0
AUTOGEN_molecule_747,104.8646,58.178617999999965,52,26,19,4721.784812000001,10531.274304735927,13299.989238231805,18953.414202009622,20842.435782705223,20561.39661932044,19371.18772782013,19427.90314660888,20626.078285169453,392.5113999999997,419.3549200000001,724.0037280000005,920.7167160000008,990.2571240000004,951.9016880000014,799.7470720000003,878.6682159999996,72.4522395260739,91.87817171599995,135.47765979018806,153.55947583722525,153.59962156347024,143.34646577407415,8669.843381002973,8158.307689570454,15044.55129339048,19884.41504102893,161.13888888888886,2548.900664588921,221.09897999728315,110.85681591438106,153.98808548331493,221.9506283489315,8.536562628805056,110.85681591438106,221.1582244118903,110.88487209118236,154.0269131084603,222.0076602964993,8.538756165249971,110.88487209118236,296.75068872354336,146.68040634467232,204.7246575015967,294.9699639177596,11.344998612221524,146.68040634467232,221.50801181824184,111.05186073052374,154.2612059101038,222.3465293250814,8.551789589426207,111.05186073052374,331.957805401318,163.18557411519086,228.20606047592943,328.73366296021794,163.18557411519086,16.242597405775726,208.9235059041848,104.95845691641574,145.6523777299342,210.01712444696025,8.077581709498467,104.95845691641574,15.121300596336855,28.0,54.0,47.0,47.0,21.0,18.51829709012868,12.617723500579766,10.910050975621148,9.128422972664566,7.520609307125674,15.476190474576445,9.01723464055604,6.584857043294258,31.30634194992872,51.85142024763299,49.93333333333327,50.64800000000005,33.813543712574884,400.1963281437126,105.83320000000006,251.3442649857006,351.54478091613873,502.6885299714012,251.3442649857006,513,12.23333,17.5,25.04635,46.00362,7.01189,12.61768,77.99103491191333,184.30680655899027,237.5290123537557,259.40331533468293,264.1582028368464,262.1582028368464,89.477792536726,20.72704081632653,9.97229916897507,5.2992,2.816400000000003,15.063,38.0,50.0,3.58351893845611,136.49087321896596,189.58237287486344,272.981746437932,10.49929793992046,136.49087321896596,323.72636753382994,5.700439718141093,4.890349128221754,5.733341276897746,6.6052979209482015,7.472500744737558,129.35602606581054,4.04305126783455,5.342334251964811,6.838405200847344,8.427049641563272,354.21680945200075,52.82462091364091,1705.0,39.0,132.0,0
AUTOGEN_molecule_427,123.37519999999998,64.26603199999997,55,31,22,6066.178534835198,12366.82569270264,15366.988854235751,22088.19417152686,24704.11782718101,23187.59308627889,22363.80590558675,21890.91889026219,21342.23627866587,436.0718049999996,459.8393260000002,809.5516920000007,1000.3356080000008,1018.345428,1033.0848300000007,963.0196640000004,931.8732980000008,83.85877071637586,102.8961214299999,150.7096200024901,174.20715942143323,171.06941373752736,166.2531848117154,9100.526978866375,8610.154046822,16080.679014332434,20360.17421949829,181.6039094650205,2708.604190729565,321.2000060042926,161.07890939192387,238.83521302757453,322.7593039170059,10.411590448935671,161.07890939192387,321.02690010612537,161.01435803209972,238.79561336051285,322.61664833257134,10.406988655889398,161.01435803209972,426.24142321726913,211.3793648500453,313.29989373801016,424.0944654867362,13.6804666286044,211.3793648500453,324.01217531353734,162.25725827907277,240.08807793379808,325.2517311671213,10.491991327971656,162.25725827907277,506.5525167306359,249.48078891225,371.4296466405192,501.4481636857845,249.48078891225,17.80252293385828,320.4574823628612,160.64990334041167,238.38532530489715,321.8714370444186,10.382949582078018,160.64990334041167,20.74500887761294,34.0,58.0,50.0,50.0,26.0,21.63118126525103,15.135361590784807,13.172570560382669,11.237180178082024,9.019011987979674,17.99209263337196,10.49348001386725,7.559608522311387,35.41559576633423,56.0207574654043,54.3215686274509,55.00400000000006,37.29702514970063,421.2396479041916,121.49870000000004,366.1553978065778,510.64341515730746,732.3107956131555,366.1553978065778,866,14.59999,21.25,29.65167,56.69092,7.97816,15.13531,97.07330111436453,205.85872545950977,260.590706258602,287.21989674169265,285.2198967416927,287.2198967416927,98.25404039847226,24.13494809688581,11.9234404536862,6.533333333333333,3.1454000000000004,16.966000000000005,46.0,60.0,3.7612001156935615,202.7537759589172,300.1034749524691,405.5075519178345,13.080888771543048,202.7537759589172,377.4869636153584,5.954196310386876,5.081404364984463,5.921578419643816,6.78332520060396,7.641564441260972,141.69060122523126,4.23410650459726,5.53338948872752,7.036148493750536,8.634264863002075,446.15209652800064,63.82014218954191,3020.0,48.0,160.0,0
